Dataset,Method,R²,R² std,RMSE,RMSE std,MAE,MAE std,Spearman,Spearman std,Time (s),Best k
Mercedes_Benz_Greener_Manufacturing,MLP,0.7734368779374694,0.13112113444176593,36670.83346172107,11519.676571474249,18948.163789597606,3309.666204992496,0.9439928291662726,0.014768814093638673,1.208239483833313,
Mercedes_Benz_Greener_Manufacturing,RW-MLP,0.762929893754006,0.13025074648452392,37590.82460633394,11473.007980234459,18272.63801102312,2305.2884101915624,0.9485523905244829,0.010361730744942984,6.397778487205505,5.0
Mercedes_Benz_Greener_Manufacturing,FT-Transformer,0.8503047663818546,0.07162655577077434,30044.55821772044,6830.52411257587,17472.97410905394,2056.9758468183745,0.9489259809639107,0.008041870324646953,23.434613347053528,
Mercedes_Benz_Greener_Manufacturing,RW-FT-Transformer,0.8338721045544324,0.08597821447243773,31660.931938619113,9269.40648451252,16503.838637093322,1889.7848512042765,0.9551743844490742,0.007017072069596967,129.55213463306427,3.0
Brazilian_houses,XGBoost,0.4660029701136616,0.06316356640821218,9.080438433829592,1.2292142842209144,5.965331608208229,0.3124973095265901,0.7268161473021594,0.02154806346674814,0.8577685117721557,
Brazilian_houses,CatBoost,0.5710989800855604,0.07437061588938804,8.14903075356716,1.4006694564278193,5.303493594098027,0.2720123546518173,0.7641308812280929,0.020396301631248687,0.9831036567687989,
Brazilian_houses,LightGBM,0.5665337351760077,0.06944846947742375,8.190996101691875,1.3469314879645584,5.360972432352803,0.24850207608282068,0.7610413536752552,0.01946543119327815,8.982611227035523,
Brazilian_houses,RandomForest,0.5679413091845065,0.0689189559066597,8.178237307751976,1.3448070552736164,5.341831079294863,0.23628398145419946,0.758518804018307,0.023545628034255132,0.9508540868759155,
Brazilian_houses,MLP,0.5470431243493828,0.062273747471431405,8.371527060121684,1.2722841951639796,5.496593222067645,0.2738913151065837,0.7515976576213268,0.019334353133760574,2.671839118003845,
Brazilian_houses,RW-MLP,0.5409614226668849,0.06832641029187055,8.430185514494092,1.339609782601684,5.551398679139778,0.3768237011209447,0.7392593578391538,0.02864800361057573,23.972211956977844,10.0
Brazilian_houses,FT-Transformer,0.5627455789195683,0.07446668001787658,8.226761219751006,1.394295363899775,5.385290096110799,0.22101258739517607,0.7555074769662548,0.018466119925245512,192.5435958623886,
Brazilian_houses,RW-FT-Transformer,0.5559852668086781,0.07310605908375173,8.28869374791594,1.37107390200391,5.371042901988267,0.29303428525296993,0.7490502881163937,0.029881698194353316,847.5391619205475,10.0
Bike_Sharing_Demand,XGBoost,0.44728904322204394,0.05383830544852646,2305.7063959918946,447.3258543024097,1344.6182867614139,63.37153973993061,0.6603009246896141,0.012976347064673795,1.1550267219543457,
Bike_Sharing_Demand,CatBoost,0.4840487976593136,0.06743754506455105,2229.8999489600837,464.19070013528443,1283.1829284102812,55.67057454422946,0.6844600022952914,0.013722192015865897,1.4120998859405518,
Bike_Sharing_Demand,LightGBM,0.4866703219107536,0.06656768187963343,2225.3294125977377,469.88993103727705,1278.0083986895584,59.09640076554438,0.6906522031019201,0.010880788680109119,223.74882526397704,
